Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2kNmLJdgeTLPKUkvuSbn5g,"6s3PbveUJMvMwZHyQUAPV4","Bloom","Offering","j^p^n",2015-05-27,137406,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.471,0.495,6,-10.605,1,0.419,0.874,0.000247,0.188,0.556,139.794,4
5074Vt992hKDNhwXMhRceJ,"0ha8Qlns3CfrrLNI8CVIie","Touch in the Night - Radio Version","No.1 (Jubiläums Edition)","Silent Circle",2011-09-23,217669,56,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"italo disco,new italo disco,spacesynth",0.707,0.731,9,-7.592,0,0.0328,0.114,0.0217,0.28,0.924,123.088,4
5gtuTd7og1AADSAa2oYy3m,"28INUgyzTTRbvSphrJbgZ2","Delta","Tetra","C2C",2012-01-01,224200,46,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"nantes indie,turntablism",0.698,0.829,2,-7.194,0,0.127,0.00461,0.117,0.101,0.416,120,4
1YWGZGnwFOHBrVUTXFB1LP,"68NOjWuVYBRXzYwhel3jAl","Used to Be","Bounce Into The Music","SIAMES",2016-08-02,228763,40,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop argentino",0.624,0.765,1,-6.705,1,0.029,0.000742,0.00396,0.271,0.594,106.977,4
2Hla6QVdb2fJhQonnGLksC,"68NOjWuVYBRXzYwhel3jAl,0mTZ2QfipeprUoEIAQ27VW","Brothers","HOME","SIAMES,Eddy Capparelli",2020-03-13,245500,43,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop argentino",0.608,0.893,4,-4.61,0,0.0404,0.00185,0.00583,0.25,0.595,107.04,4
51DGj9TD9VepnQDCL84i0V,"68NOjWuVYBRXzYwhel3jAl","As You Get High","Bounce Into The Music","SIAMES",2016-08-02,274229,46,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop argentino",0.585,0.786,4,-6.89,0,0.0268,0.00818,0.00434,0.199,0.566,129.98,4
5XeIQO9gGkGo54naYVVeJP,"68NOjWuVYBRXzYwhel3jAl","Mr. Fear","Bounce Into The Music","SIAMES",2016-08-02,246508,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop argentino",0.638,0.659,11,-7.023,0,0.0277,0.0478,0.000195,0.459,0.665,107.991,4
1ZreCbCSHpRcvqYpXlxnYC,"68NOjWuVYBRXzYwhel3jAl","The Wolf","Bounce Into The Music","SIAMES",2016-08-02,186945,66,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop argentino",0.544,0.742,8,-5.117,1,0.0283,0.000633,0.000392,0.207,0.659,96.012,4
6zRBNkFmcNLgb3mOLmUK8i,"68NOjWuVYBRXzYwhel3jAl,56v6nmscLs2EGMSvg3JrQI","Summer Nights","HOME","SIAMES,Barbie Williams",2020-03-13,215500,56,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop argentino",0.615,0.812,9,-4.514,0,0.0325,0.000641,0.0046,0.122,0.4,99.997,4
079L6eLbDONYMPKdMcFRI6,"7FSj8kD4474FKP2gYjZPos","Balalaika","Balalaika","XS Project",2019-11-21,246400,21,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"hard bass,russian rave",0.579,0.945,9,-3.375,0,0.05,0.00557,0.28,0.384,0.675,150.023,4
2jVsDaImZDSvFcm6Z4Gl7x,"38RfmOr1oMmALaGLUDvmIi","The Calm","Fight Songs: The Music of Team Fortress 2","Valve Studio Orchestra",2017-04-21,152920,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.229,0.38,2,-7.547,1,0.0346,0.486,0.886,0.626,0.074,95.706,4
43giE4yxEtDrUlDKw9QvLE,"3fwPbUnAOAhzd60TyDfE8t","Playing","Best of Collector: Piano Fantasia (Le meilleur des années 80)","Piano Fantasia",2012-03-19,258983,36,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.864,0.674,4,-9.261,0,0.0423,0.482,0.85,0.0705,0.802,103.231,4
69Z9CGFvblV0qTb6wMoCpP,"3fwPbUnAOAhzd60TyDfE8t","Song for Denise","Best of Collector: Piano Fantasia (Le meilleur des années 80)","Piano Fantasia",2012-03-19,192468,55,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.797,0.65,0,-6.983,0,0.0345,0.00369,0.892,0.2,0.954,102.414,4
3CnUGF7phvydXWBJUBDDP6,"62yK4L5PltHkFUuG3QuTs8,7jiqJWRleOwUTIPaFYGk9Z","The Villain I Appear to Be","The Villain I Appear to Be","Connor Spiotto,Molly Pease",2017-06-25,188000,58,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.489,0.361,1,-9.633,1,0.0404,0.797,0,0.308,0.276,109.273,4
4cVSEYmHNy3DBZToQ8sO7r,"6s3PbveUJMvMwZHyQUAPV4","Amend","Spoils","j^p^n",2016-07-30,104150,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.382,0.563,5,-9.647,0,0.265,0.541,0.0000285,0.197,0.584,158.346,3
6RM9F6KAZnXIGWJf3C40m6,"70TpT5Yq8mRwav91mSTKQV","Mantra","Bleed","Kaz Moon",2019-10-09,246673,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"lo-fi rap",0.499,0.412,8,-13.724,1,0.111,0.449,0.00325,0.121,0.37,124.074,4
3JqhBzEnTET7zhZjNBTY9i,"2jEQieG2ymgX7XrTSDGzXi,6X6OukpQx7CnKLJ9CgBeM9","Stronger Than You - Frisk Version","Stronger Than You Trilogy","XanduIsBored,Mom0ki",2017-05-03,207312,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"otacore,pixel",0.202,0.484,8,-8.732,1,0.0372,0.292,0,0.118,0.251,88.602,4
2WFDzcTUYHSwpvUD94tdoS,"2KGgkFhzF8mQwDy321OHIy","Filthy Pride","Filthy Pride - Single","Social Repose",2016-10-31,241804,37,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pixie",0.413,0.577,0,-5.228,1,0.036,0.374,0,0.112,0.244,66.658,4
2bfNnO1OpLCxaDR73phdMk,"11ymgw8TwTMPeYllQ6V1uw","The Zombie Song","Wake Up Dreaming","Stephanie Mabey",2012-06-22,172819,64,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.742,0.439,4,-8.598,0,0.065,0.135,0,0.122,0.826,92.017,4
4ig3DcNoj3UfPdhL2Rw9J1,"3QaxveoTiMetZCMp1sftiu","Turbulent","FANDOM","Waterparks",2019-10-11,162577,64,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"neon pop punk,pixie,pop punk,pov: indie,texas pop punk",0.532,0.841,4,-4.993,0,0.172,0.0272,0,0.136,0.23,172.004,4
0kW7NQraFEyAhXqaE4cZG0,"4OfvUFjzAjXY8XSWd8MBTE","Flesh","R∆","Simon Curtis",2011-06-07,260000,55,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.577,0.773,1,-2.879,1,0.0766,0.00188,0.0522,0.0809,0.292,130.001,4
4Oyl6oYSNeeZZP0OAxPVaU,"3YQKmKGau1PzlVlkL1iodx","Message Man","Blurryface","Twenty One Pilots",2015-05-15,240080,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern rock,pop,pov: indie,rock",0.715,0.838,2,-6.077,0,0.118,0.0897,0,0.15,0.497,120.007,4
6eyLQjQrZ1Rk86e5WmCMrx,"06bDwgCHeMAwhgI8il4Y5k","Lonely Dance","Midnight","Set It Off",2019-02-01,190360,56,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"electropowerpop,otacore,pixie,pov: indie",0.458,0.864,11,-4.513,0,0.0596,0.00638,0,0.289,0.458,93.131,4
03zRY58mcXQvvwu9Iyy4a4,"5r9uIJCoquVtEkCkvcn8Ez","Sarcasm","Best Kind Of Mess","Get Scared",2011,198080,47,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"metalcore",0.387,0.929,7,-4.825,0,0.161,0.00238,0.00000722,0.314,0.591,180.359,4
5SehvGGC53A7SZKCLXQcyt,"3YQKmKGau1PzlVlkL1iodx","Nico and the Niners","Trench","Twenty One Pilots",2018-10-05,225040,67,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern rock,pop,pov: indie,rock",0.728,0.602,9,-7.748,0,0.185,0.0699,0.00000701,0.318,0.328,140.081,4
3xlEcJhjHkjsKbREZAQoGc,"4OTFxPi5CtWyj1NThDe6z5","I Don't Wanna Know","I Don't Wanna Know","Weathers",2016-04-22,203773,40,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie",0.479,0.708,9,-7.189,0,0.0419,0.00199,0,0.569,0.371,91.902,4
2DgdHcjWmO3qd50RzuBLgZ,"20JZFwl6HVl6yg8a4H3ZqK","House of Memories","Death of a Bachelor","Panic! At The Disco",2016-01-15,208706,83,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern rock,pop",0.506,0.817,11,-5.051,0,0.0335,0.00272,0,0.0486,0.506,109.952,4
3nH3Gtm9GQVfiaYDr4AXji,"2HOMW1liAxI3URnEq95SMS","Everybody Gets High","Loner","MISSIO",2017-05-19,212093,61,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock,modern rock",0.432,0.558,11,-6.843,1,0.286,0.0234,0.000358,0.0924,0.46,58.748,4
0uUNN1nSoUx1A4fkDCWDQ7,"4npEfmQ6YuiwW1GpUmaq3F","So Am I","So Am I","Ava Max",2019-03-07,183026,1,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop",0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,4
61ZM92T2zaXIVsqncThQzC,"3t5xRXzsuZmMDkQzgOX35S,1kiq2kUV0cbLUhJsr7cpW0","In Your Eyes (feat. Alida)","In Your Eyes (feat. Alida)","Robin Schulz,Alida",2020-01-10,208222,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"deep euro house,deep house,edm,german dance,pop dance,tropical house,norwegian pop",0.57,0.672,8,-5.888,0,0.0716,0.172,0.00000104,0.0768,0.461,120.018,4
7vgv8KZBSo0TPzyIWG9yzV,"4npEfmQ6YuiwW1GpUmaq3F","Salt","Salt","Ava Max",2019-12-12,180283,3,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop",0.693,0.835,6,-3.242,1,0.0623,0.131,0,0.073,0.743,128.057,4
3n2P3ipLt5mPFVaM0fJHNR,"0fEj1fYIQwWj1bzzAto9rp,6JzWgxi0nFzcHq7cqpGbiz","Wrap Me In Plastic - Marcus Layton Radio Edit","Wrap Me In Plastic (Marcus Layton Radio Edit)","CHROMANCE,Marcus Layton",2019-11-15,193320,61,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern indie pop,german dance",0.917,0.612,5,-2.183,0,0.0854,0.238,0.0000228,0.0585,0.679,89.961,4
4zLSkwZaiMfzzapPCbdG90,"6HQ6vf4AloXyVNdyJhrX1J","Gimme! Gimme! Gimme!","Gimme! Gimme! Gimme!","GAMPER & DADONI",2019-11-29,187068,1,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"german dance,pop dance,tropical house",0.62,0.748,2,-5.36,0,0.058,0.0151,0.016,0.0729,0.417,125.999,4
4kzyhn8i6Hf8daEBqNPfCy,"6QrQ7OrISRYIfS5mtacaw2","Moondust","Dark Star","Jaymes Young",2013-09-10,225202,57,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie poptimism",0.605,0.379,6,-10.51,0,0.0289,0.659,0.00000457,0.106,0.296,147.851,4
3hWfKBt3n7j1xqIy6LA5ve,"0daugAjUgbJSqdlyYNwIbT,2jpQ0ywffgVHhZFQNWaWYW","Astronomia","Astronomia","Vicetone,Tony Igy",2016-09-16,198095,67,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"edm,electro house,pop dance,progressive electro house,russian dance",0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,4
6K6OCvFQ4i7KKfGJsOAqY1,"1t20wYnTiAT0Bs7H1hv9Wt","Wake Up","End Credits","EDEN",2015-08-08,279827,13,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie poptimism",0.387,0.374,0,-6.743,1,0.0332,0.881,0,0.851,0.393,116.661,3
492PZFHvGTm3RZZYeeUVWT,"7cYEt1pqMgXJdq00hAwVpT","Okay","Chase Atlantic","Chase Atlantic",2017-10-04,212306,70,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative r&b",0.614,0.815,0,-6.784,1,0.131,0.112,0,0.121,0.431,130.049,4
7MiZjKawmXTsTNePyTfPyL,"4dM6NDYSfLcspt8GLoT5aE","Devil Eyes","Providence","Hippie Sabotage",2016-02-05,131271,80,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"edm,electronic trap",0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,5
24Yi9hE78yPEbZ4kxyoXAI,"0H39MdGGX6dbnnQPt6NQkZ,5rGrDvrLOV2VV8SCFVGWlj","Roses - Imanbek Remix","Roses (Imanbek Remix)","SAINt JHN,Imanbek",2019-10-09,176840,80,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"melodic rap,slap house,electro house,pop dance",0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4
0HBrtXJohbIW4IhPZ50GmH,"7lqaPghwYv2mE9baz5XQmL","The Bidding","Marvin's Marvelous Mechanical Museum","Tally Hall",2005-10-24,160613,75,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"ann arbor indie,pov: indie",0.538,0.607,9,-5.261,0,0.216,0.248,0.00000554,0.0999,0.515,175.424,4
7my1wrfnHqssb3mtHEPWrI,"2cFrymmkijnjDg9SS92EPM,7pMqgUModTCyS7hpa5n2Lc","anxiety (with FRND)","cybersex","blackbear,FRND",2017-11-27,191036,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pop,pop edm",0.652,0.715,0,-5.919,1,0.0388,0.0291,0,0.156,0.618,97.981,4
2gZ004qCMK82mKtOyJsdCC,"54QMjE4toDfiCryzYWCpXX,6UE7nl9mha6s8z0wFQFIZ2","Hang Me Out To Dry (With Robyn)","Summer 08","Metronomy,Robyn",2016-07-01,230173,39,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative dance,electronica,french indie pop,indietronica,neo-synthpop,new rave,socal pop punk,dance pop,electropop,scandipop,swedish electropop,swedish pop",0.381,0.423,1,-12.356,1,0.0517,0.4,0.0289,0.149,0.24,130.07,4
1DvB6WKVrlPjODytpahEVr,"0pCNk4D3E2xtszsm6hMsWr","Make Me Fade","Life as a Dog (Deluxe Version)","K.Flay",2015-08-21,246373,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"escape room,hip pop,modern alternative rock",0.583,0.64,2,-7.805,1,0.201,0.228,0,0.246,0.235,80.012,4
4bZi0vF5fPvB2g8JiWDARW,"2lbkouJ8JyhOM2Napjr4A4","Evelyn Evelyn","Evelyn Evelyn","Evelyn Evelyn",2010-03-30,276173,56,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"baroque pop,dark cabaret,steampunk",0.321,0.231,7,-12.29,0,0.0376,0.821,0.0000378,0.101,0.149,179.711,3
6UmlQxijOG2OiI1V3GIrEg,"3AmgGrYHXqgbmZ2yKoIVzO","New Song","Heads Up","Warpaint",2016-09-23,256440,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative dance,art pop,chamber pop,dance-punk,dream pop,electronica,experimental pop,indie rock,la indie,modern dream pop,neo-synthpop,new rave,noise pop,shimmer pop",0.585,0.895,0,-5.131,0,0.0486,0.0251,0.102,0.12,0.578,119.951,4
5ln5yQdUywVbf8HhFsOcd6,"26VFTg2z8YR0cCuwLzESi2","Walls Could Talk","hopeless fountain kingdom (Deluxe)","Halsey",2017-06-02,101789,77,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"electropop,etherpop,indie poptimism,pop",0.626,0.423,1,-6.035,1,0.0513,0.128,0,0.18,0.571,95.162,4
5E30LdtzQTGqRvNd7l6kG5,"77SW9BnxLY8rJ0RciFqkHh","Daddy Issues","Wiped Out!","The Neighbourhood",2015-10-30,260173,87,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock,modern rock,pop,pov: indie",0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4
0Y5nfKx3OnZWPIO0vHbinL,"3LjhVl7GzYsza1biQjTpaN","Demons","I'm Too Sensitive For This Shit","Hayley Kiyoko",2019-10-11,179612,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,indie poptimism,pop",0.845,0.641,1,-4.548,0,0.0443,0.0346,0.00209,0.176,0.529,108.985,4
2p2aCtErYX6UaFxyfpVvWC,"50JJSqHUf2RQ9xsHs0KMHg,3PXLYt1l21hYC4eLDGVgT1","Guillotine","The Human Condition","Jon Bellion,Travis Mendes",2016-06-10,208124,53,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie pop rap,nyc pop",0.574,0.803,4,-3.17,0,0.186,0.102,0.00000415,0.0861,0.647,97.967,4
2FIpETWj9LRDvTOfMqs7hz,"7gAYvcQFmAruyvwGjxrSUr,31aY8MVhn7ZKrobYTLssax","Dissolve - acoustic","Dissolve (acoustic)","Absofacto,NITESHIFT",2019-03-15,168521,48,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"shimmer psych",0.593,0.211,6,-11.279,0,0.0541,0.796,0,0.0743,0.253,165.644,4
6i40XRqEwHAnSxwZWasMRp,"1dWEYMPtNmvSVaDNLgB6NV","For Elise","saintmotelevision","Saint Motel",2016-10-21,203333,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la indie,modern alternative rock,modern rock,pov: indie",0.492,0.504,10,-6.322,1,0.0473,0.238,0,0.153,0.262,152.855,4
0BXgcEJSZaTE2g5fjVsppr,"6s22t5Y3prQHyaHWUN1R1C","Come Hang Out","The Click","AJR",2017-06-30,266266,47,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie",0.609,0.73,7,-4.669,0,0.0668,0.00451,0,0.0482,0.414,91.215,4
3lPj2nA1lIrWIpbnhNG57v,"4KJ6jujcNPzOyhdNoiNftp","these are my friends","finding it hard to smile","lovelytheband",2018-08-03,208946,48,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie",0.617,0.732,11,-6.737,0,0.0278,0.0278,0,0.125,0.723,84.977,4
3d8Ew4oMFBxlRaqjlMhweB,"0YhUSm86okLWldQVwJkLlP","Off She Goes","Disappear Here","Bad Suns",2016-09-16,236440,39,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la indie,modern alternative rock,modern rock,pov: indie",0.621,0.843,6,-5.412,1,0.0315,0.0874,0.000196,0.106,0.445,132.01,4
272WzJYX3bXteV3cbfGeK6,"26T3LtbuGT1Fu9m0eRq5X3","Telescope","Melophobia","Cage The Elephant",2013-10-04,228295,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock,modern rock,pov: indie,punk blues,rock",0.593,0.481,0,-4.813,1,0.0278,0.307,0.0000146,0.0958,0.147,93.476,4
5DKjRqVLXvuS11SvOo7vFg,"458aS6ALc3QkzwfR5USt34","Freaking Out","Freaking Out","The Wrecks",2019-08-14,199840,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la indie,pov: indie",0.551,0.867,1,-3.489,0,0.0638,0.00049,0,0.0512,0.473,140.043,4
14BH4qO7pgCmIe6mgLKOK3,"4qWnlmXWuGv2TtuxtIWlJX","Someone To You","Empires On Fire","BANNERS",2017-11-03,219800,72,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie poptimism",0.468,0.936,2,-3.683,1,0.0455,0.00568,0,0.24,0.663,75.05,4
4kUfz1Jb1lmkI670StmwN3,"38m9yqy7fH2TiNa93BU9z7","Nocturne","Nocturne","Faux Tales",2017-07-19,130564,27,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"chillstep,melodic dubstep",0.325,0.293,1,-15.464,0,0.0287,0.807,0.946,0.0954,0.141,150.432,3
7fQFSu5m50PFFm6CdYKSHF,"3AmgGrYHXqgbmZ2yKoIVzO","Love Is to Die","Warpaint","Warpaint",2013,291758,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative dance,art pop,chamber pop,dance-punk,dream pop,electronica,experimental pop,indie rock,la indie,modern dream pop,neo-synthpop,new rave,noise pop,shimmer pop",0.431,0.639,11,-9.07,0,0.034,0.254,0.352,0.0856,0.428,85.404,4
6M14BiCN00nOsba4JaYsHW,"3u1ulLq00Y3bfmq9FfjsPu","Ocean Man","The Mollusk","Ween",1997-04-18,126946,65,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alternative rock",0.72,0.912,4,-6.13,1,0.0363,0.551,0.00122,0.0982,0.973,122.782,4
6Hjb7jYjIQGQNOTtq7K8Wb,"1Q776wzj2mrtXrNu3iH6nk","Fuck U","Noise","Archive",2004,311986,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"trip hop",0.581,0.772,9,-5.868,0,0.0364,0.0922,0.00000229,0.321,0.185,100.024,4
0nb8EZAhGSMM66lrhLIsml,"5DD5GZd4ElmQTy9NleMvKJ","Haze","Halloway","Tessa Violet",2016-10-14,226440,42,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,indie pop,pov: indie",0.783,0.503,2,-9.119,0,0.0656,0.0482,0.00102,0.116,0.435,120.053,4
7BWyFa7hnm2D31CVydyUMl,"5mlbvTfWUOfDrUIK6dkNzv","Choke","Choke","Poppy",2019-06-28,242091,42,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z",0.709,0.422,11,-9.177,1,0.113,0.0385,0.478,0.111,0.108,82.964,4
3zrmJWuIWUmrhhSAZnlOYF,"7Gh6fW49xfXLP8DTWaLVJP","にんじゃりばんばん","なんだこれくしょん","Kyary Pamyu Pamyu",2013-06-26,266686,52,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"j-idol,japanese electropop",0.564,0.988,5,-1.205,0,0.0289,0.111,0.00676,0.102,0.95,130.02,4
2hKtLq0OFHoK7ftAqn456x,"33NScerSaBJ9Y1YndrE5sL,7jOY91ZU7kn86slH3fBbaD","Community Gardens","Burn Pygmalion!!! a Better Guide to Romance","The Scary Jokes,Louie Zong",2019-01-01,164597,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"new jersey indie,pov: indie,weirdcore",0.403,0.328,10,-11.369,1,0.181,0.736,0.00000783,0.82,0.609,189.485,4
6cK0JeVgqRlFPijkWct48j,"3NhMdYv1pNWHQZruHqs4FY","Bloody Nose","VideoSongs Volume 3","Jack Conte",2014-06-07,175217,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"weirdcore",0.622,0.33,6,-11.694,1,0.0411,0.808,0,0.0916,0.459,138.016,4
5feuWfAXA4rEKH9pXCjOV2,"6hV6oxGLeLFw17DGjIPkYD","Birthday Suit","The Much Much How How and I","Cosmo Sheldrake",2018-04-06,80406,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,uk pop",0.69,0.574,8,-8.109,1,0.231,0.837,0.0000948,0.121,0.522,62.619,4
0wZUJxxybEiafs0BIg9SAP,"1EotkJocwHvhFOAsoOj1jJ","My Time","Pale Machine","bo en",2013-09-06,313968,63,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"experimental pop,pov: indie",0.445,0.361,5,-7.503,1,0.0941,0.608,0,0.112,0.0677,119.797,4
7FwC34QQEl3A2ZCSWsnq7q,"6zB02lwP6L6ZH32nggQiJT","Stuff Is Way","Nanobots","They Might Be Giants",2013-03-03,97373,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"comic,geek rock,permanent wave,zolo",0.876,0.33,0,-10.503,1,0.0397,0.59,0.037,0.123,0.525,103.978,4
4DPOGe8bDiqWMDNmtu1k6K,"6ZozUHcK5yCuMSRwlfjwE3","How She Walk","How She Walk","TheGrimLynn",2015-02-17,194213,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.84,0.345,1,-16.285,1,0.0516,0.32,0.307,0.129,0.146,110.035,4
7ynCQo1KpBOyTdTdAnjSLZ,"5WUlDfRSoLAfcVSX1WnrxN","Move Your Body - Single Mix","Move Your Body","Sia",2017-01-06,252080,53,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"australian dance,australian pop,pop",0.664,0.883,10,-3.406,0,0.0353,0.00151,0.0926,0.072,0.381,127.962,4
3xUsaaH6oCG1w8kD1oGhGW,"0Raaw7kr1Vzat4ZvHzjsJR","Social Climb","1981 Extended Play","I DONT KNOW HOW BUT THEY FOUND ME",2018-11-09,176853,57,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,pov: indie",0.532,0.832,11,-5.958,0,0.122,0.0986,0.0000922,0.657,0.771,176.155,4
7DAUTcJYMybdyEC033uT9e,"0Raaw7kr1Vzat4ZvHzjsJR","Choke - Acoustic","Choke (Acoustic)","I DONT KNOW HOW BUT THEY FOUND ME",2019-04-26,201000,45,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,pov: indie",0.556,0.694,2,-3.011,1,0.0306,0.136,0.000309,0.0629,0.658,120.322,4
